LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-8250,LI-870,LI-870,LI-870,LI-870,LI-870,LI-870,LI-870,LI-870,LI-870,LI-870,CHAMBER,CHAMBER,CHAMBER,CHAMBER,CHAMBER,CHAMBER
20220125,000131,0,99.9795,21.375,18.61559,-16.35958,2.56821,95.03313,255,0.564899,0.3929695,1.560574,95,103,0.01543898,0.01472089,0.01308523,0.01504004,0.01611718,0.01515972,0.001117032,0.000957456,0.2500556,0.6105776,23.65578,24.38,4.266432,4.414042,5.022588,12.0624,4.310769,1.860987,39.94039,-5.774883,18,267.3,451.057,453.5414,5.47782,51.5501,99.6742,0.07142293,0.03352737,-1.59757,11.3102,0.7351361,-0.29,2.12,24.35,0,5,0
20220125,000132,0,99.97475,21.3125,18.32925,-16.0715,2.566736,95.03313,255,0.5779045,-0.0740588,1.591378,95,103,0.01376343,0.01404269,0.01420226,0.01496025,0.01523951,0.01567834,0.001715442,0.00119682,0.2500157,0.6032771,23.66978,24.38331,4.266634,4.41344,5.01597,12.06323,4.316007,1.924713,39.94039,-5.774883,17,267.3,450.403,452.8855,5.48146,51.5634,99.6752,0.07134753,0.03354418,-1.58842,11.34797,0.7318808,-0.29,2.12,24.36,0,5,0
20220125,000133,0,99.981,21.375,18.31884,-16.10274,2.565492,95.03313,255,0.5719603,-0.05747275,1.599628,95,103,0.01480067,0.01436184,0.01484057,0.01583792,0.01543898,0.01627675,0.001316502,0.001037244,0.2457071,0.6570941,23.67562,24.38042,4.266432,4.413239,5.020106,12.06323,4.312515,1.944791,39.94039,-5.774883,17,267.4,450.193,452.6672,5.46595,51.5467,99.6742,0.07132554,0.03347027,-1.62705,11.32195,0.7340917,-0.29,2.12,24.36,0,5,0
20220125,000134,0,99.977,21.3125,18.56527,-16.06803,2.569262,95.03313,255,0.5650985,-0.2242062,1.599557,95,103,0.01511983,0.01551877,0.01496025,0.01388311,0.01456131,0.01647622,0.001117032,0.001276608,0.2453082,0.5762689,23.67853,24.39324,4.266834,4.413641,5.017624,12.06157,4.316007,1.941299,39.94039,-5.774883,17,267.4,450.774,453.2589,5.48219,51.5467,99.6737,0.07139105,0.03354859,-1.5868,11.32195,0.7332296,-0.29,2.12,24.36,0,5,0
20220125,000135,0,99.976,21.3125,18.56006,-16.31446,2.566621,95.03313,255,0.5518138,0.3790022,1.623283,95,103,0.01543898,0.01492036,0.0146012,0.01424216,0.0153193,0.01615707,0.00119682,0.001276608,0.2506141,0.6016813,23.66862,24.38331,4.267035,4.413842,5.018865,12.06281,4.307277,2.010262,39.94039,-5.774883,17,267.4,450.702,453.188,5.48555,51.5467,99.674,0.07138318,0.03356487,-1.57846,11.31859,0.7342857,-0.29,2.12,24.35,0,5,0
20220125,000136,0,99.97925,21.3125,18.45941,-16.53485,2.568341,95.03313,255,0.5568005,0.4392358,1.59378,95,103,0.01444163,0.01535919,0.01547887,0.0153193,0.01563845,0.0159576,0.001077138,0.00139629,0.2466646,0.5303109,23.6902,24.37835,4.267035,4.414042,5.019692,12.06736,4.31688,1.940426,39.94039,-5.774883,17,267.4,450.807,453.2897,5.477,51.5501,99.6732,0.07139385,0.03352308,-1.59974,11.32531,0.7331632,-0.29,2.12,24.36,0,5,0
20220125,000137,0,99.9815,21.375,18.5913,-16.45676,2.566357,95.03313,255,0.5664948,0.4453464,1.603184,95,103,0.01400279,0.01496025,0.01400279,0.01496025,0.01559855,0.01611718,0.001077138,0.001316502,0.249138,0.5158693,23.65112,24.38166,4.267838,4.413641,5.018452,12.06075,4.305532,1.963123,39.94039,-5.774883,18,267.4,451.447,453.9367,5.48479,51.5467,99.6757,0.07146871,0.03356177,-1.58011,11.31104,0.733768,-0.28,2.12,24.36,0,5,0
20220125,000138,0,99.97625,21.3125,18.53577,-16.41337,2.567914,95.03313,255,0.5539282,0.4942316,1.599193,95,103,0.01583792,0.01488046,0.01408258,0.01504004,0.01583792,0.01599749,0.000957456,0.000917562,0.2502152,0.5739151,23.65462,24.38166,4.267838,4.414444,5.021347,12.06075,4.312515,1.954393,39.94039,-5.774883,18,267.4,450.764,453.2577,5.50165,51.5534,99.6727,0.07138836,0.03364164,-1.53878,11.31272,0.7335517,-0.28,2.12,24.35,0,5,0
20220125,000139,0,99.98125,21.375,18.51494,-16.23289,2.568393,95.03313,255,0.5465478,0.07870745,1.594857,95,103,0.01452142,0.0139629,0.01456131,0.01567834,0.01575813,0.01511983,0.000957456,0.00099735,0.2488987,0.5155103,23.65578,24.38786,4.268441,4.414846,5.023415,12.0624,4.315134,1.936061,39.94039,-5.774883,18,267.4,450.538,453.0239,5.48732,51.5534,99.677,0.07136577,0.03357387,-1.57366,11.32195,0.7339566,-0.28,2.12,24.35,0,5,0
20220125,000140,0,99.9775,21.3125,18.67807,-16.3214,2.570476,95.03313,255,0.5592341,0.314404,1.598456,95,103,0.01504004,0.01511983,0.01523951,0.01535919,0.01675548,0.01511983,0.001236714,0.001156926,0.2433933,0.6728123,23.66512,24.3829,4.26824,4.415247,5.024242,12.0653,4.316007,1.949155,39.94039,-5.774883,18,267.4,451.103,453.5843,5.47048,51.5501,99.671,0.07142568,0.03349084,-1.61624,11.32447,0.7331829,-0.28,2.12,24.35,0,5,0
20220125,000141,0,99.9755,21.3125,18.87417,-16.47411,2.571589,95.03313,255,0.5627847,0.5151824,1.608466,95,103,0.0139629,0.01507993,0.01452142,0.01444163,0.0146411,0.01567834,0.00119682,0.000957456,0.250295,0.7126265,23.65636,24.38414,4.269043,4.41585,5.020106,12.06405,4.312515,1.97709,39.94039,-5.774883,18,267.4,451.955,454.4455,5.48034,51.5467,99.675,0.07152545,0.03354007,-1.59122,11.31188,0.7336798,-0.28,2.12,24.36,0,5,0
20220125,000142,0,99.97775,21.3125,18.70237,-16.03679,2.56527,95.03313,255,0.577705,-0.2041284,1.57168,95,103,0.01412248,0.0146411,0.0146012,0.01511983,0.01599749,0.01523951,0.000917562,0.001316502,0.2499758,0.602918,23.6797,24.38331,4.270851,4.415448,5.012661,12.06654,4.297675,1.875828,39.94039,-5.774883,16,267.4,450.983,453.463,5.469,51.5501,99.678,0.07141721,0.03348595,-1.61897,11.31524,0.7332254,-0.28,2.12,24.35,0,5,0
20220125,000143,0,99.97825,21.3125,18.38305,-16.27628,2.567268,95.03313,255,0.5623857,0.3763834,1.558104,95,103,0.0152794,0.01492036,0.01404269,0.01515972,0.01555866,0.01547887,0.00159576,0.001037244,0.2486593,0.5939817,23.6622,24.3829,4.270048,4.416051,5.02631,12.06405,4.316007,1.854877,39.94039,-5.774883,16,267.4,450.627,453.1086,5.4767,51.5534,99.6772,0.07137597,0.03352267,-1.59994,11.31608,0.7345122,-0.28,2.12,24.35,0,5,0
20220125,000144,0,99.974,21.3125,18.35529,-16.40296,2.568068,95.03729,255,0.5515345,0.5343874,1.601068,95,103,0.01468099,0.01587781,0.01380332,0.0139629,0.01440173,0.01755336,0.00139629,0.001635654,0.2504944,0.653344,23.6692,24.37876,4.269445,4.416452,5.021347,12.0653,4.319499,1.959631,39.94039,-5.774883,16,267.4,451.928,454.4212,5.48656,51.5534,99.6772,0.07152307,0.03357029,-1.5755,11.31943,0.7326137,-0.28,2.12,24.36,0,5,0
20220125,000145,0,99.97475,21.3125,18.36743,-16.05762,2.564553,95.03729,255,0.560391,-0.1543702,1.599005,95,103,0.01504004,0.01420226,0.0146411,0.01444163,0.01488046,0.01484057,0.00139629,0.00099735,0.246146,0.5536888,23.68495,24.38331,4.269846,4.416051,5.023415,12.06488,4.307277,1.941299,39.94039,-5.774883,16,267.4,450.777,453.2681,5.49575,51.5434,99.6759,0.07139373,0.03361505,-1.55293,11.31272,0.7350162,-0.28,2.12,24.35,0,5,0
20220125,000146,0,99.9775,21.3125,18.59998,-16.37693,2.568071,95.03729,255,0.5894737,0.400826,1.618414,95,103,0.01480067,0.01432195,0.01488046,0.01543898,0.01583792,0.01551877,0.00139629,0.001436184,0.2503747,0.6189155,23.66686,24.38248,4.269846,4.416854,5.02631,12.06405,4.310769,1.998914,39.94039,-5.774883,16,267.4,451.275,453.7716,5.50189,51.5501,99.6784,0.07145083,0.03364491,-1.53743,11.31859,0.7325408,-0.28,2.12,24.36,0,5,0
20220125,000147,0,99.98,21.3125,18.78913,-16.40122,2.572162,95.03729,255,0.5587155,0.4942316,1.584543,95,103,0.01468099,0.01468099,0.0146411,0.0152794,0.01504004,0.01551877,0.001356396,0.000957456,0.2470635,0.5589548,23.68145,24.38248,4.270048,4.416051,5.027551,12.06364,4.317753,1.919475,39.94039,-5.774883,16,267.4,451.689,454.1781,5.48051,51.5534,99.6712,0.0714916,0.03353912,-1.59131,11.32447,0.7341709,-0.27,2.12,24.36,0,5,0
20220125,000148,0,99.981,21.3125,18.79781,-16.03853,2.571201,95.03729,255,0.5499388,-0.3752266,1.578239,95,103,0.01563845,0.01324481,0.0146012,0.01539908,0.01655601,0.01484057,0.00079788,0.001715442,0.2495769,0.5130767,23.65695,24.39324,4.271051,4.416854,5.017624,12.05992,4.314261,1.888049,39.94039,-5.774883,16,267.4,451.154,453.638,5.47573,51.5434,99.68,0.07143909,0.03351969,-1.60198,11.3102,0.7341728,-0.28,2.12,24.36,0,5,0
20220125,000149,0,99.98175,21.375,18.7874,-16.0472,2.572117,95.03729,255,0.584846,-0.3979233,1.616642,95,103,0.01452142,0.01380332,0.01500014,0.0152794,0.01615707,0.01563845,0.001276608,0.000917562,0.2498561,0.5222923,23.67212,24.38,4.271051,4.417657,5.025069,12.06571,4.317753,1.978836,39.94039,-5.774883,16,267.4,451.611,454.1043,5.49057,51.5567,99.6774,0.07148695,0.03358942,-1.56556,11.33873,0.7329542,-0.28,2.12,24.35,0,5,0
20220125,000150,0,99.97825,21.3125,18.61559,-16.20339,2.568489,95.03729,255,0.5564016,0.0935476,1.614431,95,103,0.01492036,0.01432195,0.01428205,0.01555866,0.01555866,0.01547887,0.00139629,0.000877668,0.2458268,0.538928,23.66103,24.38331,4.271453,4.416854,5.010179,12.06323,4.311642,1.9832,39.94039,-5.774883,16,267.4,451.5,453.9938,5.49301,51.5501,99.6782,0.0714761,0.033602,-1.55941,11.30684,0.7345539,-0.27,2.12,24.36,0,5,0
20220125,000151,0,99.9765,21.3125,18.71451,-16.47932,2.570366,95.03729,255,0.5708033,0.4418547,1.588293,95,103,0.01551877,0.01420226,0.0153193,0.01476078,0.0166358,0.01559855,0.00139629,0.001276608,0.2471832,0.6503121,23.66045,24.38786,4.270248,4.416051,5.015142,12.06323,4.314261,1.927332,39.94039,-5.774883,16,267.4,451.067,453.56,5.4966,51.5501,99.6774,0.07142651,0.03361911,-1.55062,11.32866,0.732886,-0.27,2.12,24.35,0,5,0
20220125,000152,0,99.9755,21.3125,18.80649,-16.16868,2.567732,95.03729,255,0.5549256,0.069105,1.599738,95,103,0.01436184,0.01523951,0.01420226,0.0152794,0.01567834,0.01675548,0.001117032,0.001276608,0.2498162,0.6286895,23.66336,24.38993,4.271654,4.416051,5.013488,12.0624,4.30204,1.94741,39.94039,-5.774883,16,267.4,452.084,454.579,5.48863,51.5434,99.6714,0.07153815,0.03357923,-1.57115,11.31943,0.7344426,-0.27,2.12,24.36,0,5,0
20220125,000153,0,99.9765,21.3125,18.70237,-16.18604,2.570234,95.03729,255,0.5435957,0.2585351,1.567248,95,103,0.01500014,0.01360385,0.01507993,0.01472089,0.01551877,0.0152794,0.001156926,0.001156926,0.2462258,0.6142878,23.67503,24.38083,4.270449,4.417858,5.01597,12.06488,4.314261,1.874082,39.94039,-5.774883,16,267.4,451.958,454.4513,5.48645,51.5534,99.6815,0.07152963,0.03357112,-1.57521,11.32363,0.7334286,-0.27,2.12,24.35,0,5,0
20220125,000154,0,99.98,21.3125,18.79087,-16.27628,2.568278,95.03729,255,0.5529707,0.3781293,1.589145,95,103,0.01472089,0.01488046,0.01504004,0.01507993,0.01535919,0.01563845,0.00139629,0.001077138,0.2500955,0.6827858,23.68845,24.38331,4.272256,4.418059,5.025897,12.0653,4.304658,1.928205,39.94039,-5.774883,16,267.4,452.295,454.7942,5.49523,51.5467,99.6755,0.07156438,0.03361207,-1.5543,11.31859,0.7345868,-0.27,2.12,24.35,0,5,0
20220125,000155,0,99.97625,21.3125,18.82384,-16.08885,2.569992,95.03729,255,0.5588351,-0.3472922,1.586207,95,103,0.01448152,0.01392301,0.01507993,0.0152794,0.01496025,0.01631665,0.00099735,0.001356396,0.2439518,0.6740091,23.68028,24.38331,4.271855,4.416854,5.01597,12.06405,4.309023,1.907254,39.94039,-5.774883,16,267.4,451.404,453.8924,5.48227,51.5434,99.6717,0.07146138,0.03354859,-1.58688,11.31272,0.7334758,-0.27,2.12,24.35,0,5,0
20220125,000156,0,99.975,21.3125,18.68675,-16.17909,2.567746,95.03729,255,0.5692475,0.2000475,1.57144,95,103,0.01567834,0.01408258,0.01384322,0.01535919,0.01579802,0.01563845,0.000957456,0.001675548,0.2492178,0.5518537,23.66803,24.38497,4.271654,4.418059,5.01597,12.0624,4.306404,1.882811,39.94039,-5.774885,16,267.4,453.286,455.785,5.48286,51.5601,99.6784,0.07167625,0.03355229,-1.5845,11.31775,0.7341896,-0.27,2.12,24.35,0,5,0
20220125,000157,0,99.979,21.3125,18.75443,-16.3214,2.571281,95.03729,255,0.5421994,0.4401087,1.565785,95,103,0.01543898,0.01468099,0.01496025,0.01547887,0.01488046,0.01452142,0.001515972,0.001037244,0.2491779,0.5189412,23.67795,24.38166,4.271654,4.417256,5.017624,12.06736,4.316007,1.874082,39.94039,-5.774885,16,267.4,451.569,454.0773,5.52392,51.5567,99.6735,0.07147962,0.03374892,-1.48377,11.31104,0.7333897,-0.27,2.12,24.36,0,5,0
20220125,000158,0,99.98075,21.375,18.62774,-15.97085,2.570403,95.03729,255,0.5530904,-0.384829,1.554363,95,103,0.01563845,0.01472089,0.01515972,0.01515972,0.01559855,0.01647622,0.001236714,0.00119682,0.2497364,0.5108826,23.67445,24.38455,4.272256,4.417858,5.017624,12.06985,4.317753,1.83218,39.94039,-5.774885,16,267.4,451.762,454.2608,5.50076,51.5567,99.6764,0.0715034,0.0336383,-1.54048,11.31524,0.7334242,-0.27,2.12,24.36,0,5,0
20220125,000159,0,99.9785,21.3125,18.74401,-16.2971,2.571696,95.04146,255,0.5682501,0.349322,1.58057,95,103,0.01400279,0.01436184,0.01472089,0.01416237,0.01539908,0.01567834,0.001236714,0.00139629,0.2442311,0.6211097,23.68612,24.38497,4.272859,4.417657,5.01142,12.06736,4.317753,1.907254,39.94039,-5.774885,16,267.4,451,453.4889,5.48822,51.5434,99.6719,0.0714159,0.03357738,-1.57211,11.31608,0.7332816,-0.27,2.12,24.36,0,5,0
20220125,000200,0,99.97725,21.3125,18.7579,-16.30578,2.571084,95.04146,255,0.5604708,0.3405924,1.580281,95,103,0.01424216,0.01547887,0.01404269,0.01547887,0.0146411,0.0159576,0.001156926,0.002313852,0.2437124,0.5694869,23.67153,24.36842,4.272658,4.418461,5.034583,12.06364,4.315134,1.906381,39.94039,-5.774885,16,267.4,452.522,455.0224,5.49512,51.5534,99.68,0.07159227,0.03361249,-1.55395,11.30097,0.7355572,-0.27,2.12,24.36,0,5,0
20220125,000201,0,99.978,21.3125,18.86202,-16.12356,2.570899,95.04146,255,0.5800588,0.02982225,1.563842,95,103,0.01488046,0.01476078,0.01488046,0.01523951,0.01555866,0.01603739,0.00179523,0.000957456,0.2500157,0.6260566,23.66628,24.37752,4.272256,4.419063,5.023415,12.06323,4.310769,1.86186,39.94039,-5.774885,16,267.4,451.941,454.436,5.4904,51.5401,99.6735,0.0715239,0.03358865,-1.56652,11.31859,0.7327072,-0.27,2.12,24.35,0,5,0
20220125,000202,0,99.9745,21.3125,18.57395,-16.00208,2.568353,95.04146,255,0.5500185,-0.0600916,1.58648,95,103,0.01523951,0.0146012,0.01452142,0.01424216,0.01488046,0.01555866,0.001316502,0.00099735,0.2472231,0.531029,23.66278,24.38579,4.27306,4.419264,5.019279,12.06323,4.312515,1.913364,39.94039,-5.774885,17,267.4,451.757,454.2598,5.50968,51.55,99.6805,0.07150686,0.03368318,-1.5179,11.31775,0.7345456,-0.27,2.12,24.36,0,5,0
20220125,000203,0,99.97725,21.3125,18.6208,-16.05067,2.5683,95.04146,255,0.5593139,-0.01207935,1.579052,95,103,0.01404269,0.01444163,0.01543898,0.01519961,0.01496025,0.01639643,0.001077138,0.001835124,0.2441513,0.6693016,23.67328,24.36884,4.273461,4.419264,5.031687,12.06488,4.310769,1.896778,39.94039,-5.774885,17,267.4,451.969,454.47,5.50303,51.5467,99.6722,0.07152528,0.03364867,-1.53544,11.32531,0.7330418,-0.27,2.12,24.36,0,5,0
20220125,000204,0,99.981,21.3125,18.70584,-16.06109,2.570205,95.04146,255,0.5847663,0.03855175,1.58268,95,103,0.01511983,0.01416237,0.01416237,0.01515972,0.01583792,0.01551877,0.001436184,0.000837774,0.246505,0.603317,23.66278,24.3767,4.272658,4.419063,5.027137,12.06364,4.314261,1.906381,39.94039,-5.774885,17,267.4,452.84,455.3375,5.48493,51.5467,99.6767,0.07162672,0.03356278,-1.57962,11.30768,0.7352403,-0.26,2.12,24.36,0,5,0
20220125,000205,0,99.976,21.3125,18.52362,-16.3561,2.569345,95.04146,255,0.5706039,0.3877318,1.610589,95,103,0.01507993,0.01476078,0.01519961,0.01500014,0.01492036,0.01635654,0.001276608,0.001236714,0.2494572,0.6866156,23.67795,24.38,4.274265,4.420269,5.024656,12.06281,4.317753,1.979709,39.94039,-5.774885,17,267.4,451.915,454.4118,5.4946,51.5501,99.6745,0.07152027,0.03360844,-1.55599,11.33873,0.7327149,-0.26,2.12,24.36,0,5,0
20220125,000206,0,99.97575,21.3125,18.69195,-16.12877,2.569613,95.04146,255,0.5870003,-0.08191535,1.607538,95,103,0.01456131,0.0139629,0.01500014,0.01539908,0.01579802,0.01472089,0.001476078,0.001316502,0.2447497,0.6608042,23.67853,24.37587,4.273461,4.419264,5.025897,12.06405,4.312515,1.963123,39.94039,-5.774885,17,267.4,452.957,455.4644,5.50517,51.5501,99.6752,0.07163852,0.0336597,-1.52975,11.30181,0.7339176,-0.27,2.12,24.36,0,5,0
20220125,000207,0,99.97675,21.3125,18.7284,-16.22074,2.566869,95.04146,255,0.565298,0.3056745,1.595978,95,103,0.01555866,0.01468099,0.01519961,0.01504004,0.01599749,0.01507993,0.001156926,0.001156926,0.2495769,0.6546206,23.66803,24.3767,4.274064,4.419465,5.02631,12.06695,4.30204,1.943045,39.94039,-5.774885,12,267.4,452.02,454.5157,5.49096,51.5467,99.6724,0.07153106,0.0335905,-1.56527,11.31104,0.7344162,-0.26,2.12,24.36,0,5,0
20220125,000208,0,99.97125,21.3125,18.74749,-16.37346,2.570281,95.04146,255,0.5775055,0.3868588,1.578852,95,103,0.01543898,0.0139629,0.01543898,0.01519961,0.01655601,0.01472089,0.00179523,0.00119682,0.2437922,0.5614682,23.66103,24.38,4.273461,4.419867,5.026724,12.06488,4.312515,1.903762,39.94039,-5.774885,16,267.4,452.318,454.825,5.51197,51.5401,99.6777,0.07156986,0.03369409,-1.51265,11.32699,0.7334309,-0.26,2.12,24.36,0,5,0
20220125,000209,0,99.98225,21.3125,18.55312,-16.07497,2.56333,95.04146,255,0.573955,-0.1770669,1.593624,95,103,0.0146411,0.01523951,0.01519961,0.01408258,0.01655601,0.01563845,0.001037244,0.001117032,0.2490582,0.5570399,23.66628,24.38166,4.274265,4.419264,5.025069,12.06571,4.296802,1.928205,39.94039,-5.774885,16,267.4,452.834,455.3439,5.51203,51.5501,99.6712,0.07162172,0.03369147,-1.51336,11.31272,0.7353173,-0.26,2.12,24.36,0,5,0
20220125,000210,0,99.97725,21.3125,18.45767,-16.16868,2.566793,95.04146,255,0.5733167,0.0603755,1.612174,95,103,0.01484057,0.01468099,0.01539908,0.0152794,0.01655601,0.01631665,0.001316502,0.00179523,0.2471433,0.5970935,23.67445,24.38,4.274466,4.420067,5.019279,12.06075,4.311642,1.97709,39.94039,-5.774885,16,267.4,453.077,455.5783,5.49048,51.55,99.6767,0.07165307,0.0335893,-1.56587,11.31691,0.7331049,-0.26,2.12,24.35,0,5,0
20220125,000211,0,99.976,21.3125,18.72145,-16.21554,2.570708,95.04146,255,0.5809364,0.2725024,1.595888,95,103,0.01344428,0.01384322,0.01511983,0.01551877,0.01507993,0.01579802,0.001077138,0.001316502,0.2449891,0.5453111,23.66803,24.38,4.274667,4.42067,5.017624,12.06116,4.315134,1.942172,39.94039,-5.774885,16,267.4,452.57,455.0759,5.50644,51.5501,99.6782,0.07159704,0.03366679,-1.52622,11.31524,0.7338156,-0.26,2.12,24.36,0,5,0
20220125,000212,0,99.97425,21.3125,18.62948,-16.2381,2.570258,95.04146,255,0.5553245,0.3868588,1.555064,95,103,0.01468099,0.01440173,0.01468099,0.01519961,0.01623686,0.01599749,0.00179523,0.001156926,0.2496966,0.600684,23.66162,24.39738,4.274265,4.419666,5.024242,12.06157,4.31688,1.847893,39.94039,-5.774885,12,267.4,452.474,454.9808,5.50975,51.5401,99.6719,0.07158321,0.03368151,-1.5189,11.31691,0.7352352,-0.26,2.12,24.36,0,5,0
20220125,000213,0,99.97925,21.3125,18.26851,-16.04026,2.567567,95.04146,255,0.5760295,-0.01033345,1.612739,95,103,0.01384322,0.01563845,0.01547887,0.01488046,0.01488046,0.01711453,0.00139629,0.001476078,0.2456274,0.5451515,23.65403,24.3767,4.274667,4.421474,5.020933,12.06281,4.321244,1.97709,39.94039,-5.774885,16,267.4,452.087,454.5921,5.51074,51.5534,99.6752,0.07153982,0.03368628,-1.51601,11.28167,0.7328259,-0.26,2.12,24.36,0,5,0
20220125,000214,0,99.97625,21.3125,18.52883,-16.43073,2.567579,95.04562,255,0.5793806,0.4034449,1.605021,95,103,0.01488046,0.01468099,0.01408258,0.01488046,0.01619696,0.01615707,0.001316502,0.001037244,0.2486593,0.6243012,23.64645,24.38497,4.274868,4.421674,5.002734,12.0624,4.311642,1.966614,39.94039,-5.774885,16,267.4,453.264,455.776,5.51141,51.5467,99.6724,0.07167172,0.03368914,-1.51473,11.30013,0.7360381,-0.26,2.12,24.35,0,5,0
20220125,000215,0,99.975,21.3125,18.85508,-16.11662,2.573471,95.04562,255,0.5847263,-0.244284,1.59717,95,103,0.01492036,0.01376343,0.01504004,0.0152794,0.01651612,0.01440173,0.001316502,0.001156926,0.2483401,0.6083835,23.66395,24.38124,4.274265,4.420469,5.020933,12.06033,4.319499,1.935188,39.94039,-5.774885,16,267.4,452.032,454.5374,5.51194,51.5501,99.68,0.07153761,0.03369391,-1.51239,11.33202,0.7323874,-0.26,2.12,24.36,0,5,0
20220125,000216,0,99.97575,21.3125,18.79261,-15.98299,2.570962,95.04562,255,0.5618272,-0.3691159,1.569662,95,103,0.01515972,0.01480067,0.01400279,0.01551877,0.01511983,0.01583792,0.001077138,0.00099735,0.2437922,0.6578122,23.68378,24.38166,4.274667,4.420871,5.022588,12.06736,4.313388,1.867971,39.94039,-5.774885,16,267.4,452.234,454.737,5.50433,51.5401,99.6864,0.07156676,0.03366017,-1.53029,11.34713,0.7346597,-0.26,2.12,24.35,0,5,0
20220125,000217,0,99.977,21.3125,18.37264,-15.97779,2.566654,95.04562,255,0.59841,-0.03477605,1.569957,95,103,0.01488046,0.01515972,0.01507993,0.01468099,0.01583792,0.01444163,0.001755336,0.001117032,0.2467444,0.6103782,23.67678,24.3829,4.275068,4.421072,5.024242,12.06323,4.314261,1.874955,39.94039,-5.774885,17,267.5,453.033,455.5443,5.51285,51.5434,99.6727,0.07164639,0.03369641,-1.51116,11.29845,0.7346764,-0.25,2.13,24.35,0,5,0
20220125,000218,0,99.978,21.3125,18.43338,-16.49841,2.564699,95.04562,255,0.565298,0.5466086,1.614691,95,103,0.01551877,0.01368364,0.01500014,0.01484057,0.01667569,0.01507993,0.001037244,0.001117032,0.2488987,0.6468413,23.68436,24.38455,4.27547,4.420871,5.025069,12.06902,4.305532,1.992803,39.94039,-5.774885,17,267.5,453.008,455.5108,5.49442,51.55,99.6742,0.07164347,0.03360748,-1.55647,11.30768,0.7340917,-0.25,2.12,24.35,0,5,0
